time,counts,events
1699054301.160057,1226941,branch-misses
1699054301.268251,30209327,branches
1699054301.268251,289926834,instructions
1699054301.268251,918026,branch-misses
1699054301.3762844,29117428,branches
1699054301.3762844,278456506,instructions
1699054301.3762844,1080411,branch-misses
1699054301.4843454,26827079,branches
1699054301.4843454,252043101,instructions
1699054301.4843454,542045,branch-misses
1699054301.5923321,26907336,branches
1699054301.5923321,253019924,instructions
1699054301.5923321,540381,branch-misses
1699054301.700329,26826897,branches
1699054301.700329,251951346,instructions
1699054301.700329,868533,branch-misses
1699054301.8082354,31830648,branches
1699054301.8082354,284971239,instructions
1699054301.8082354,2480082,branch-misses
1699054301.920332,26316484,branches
1699054301.920332,261042586,instructions
1699054301.920332,998290,branch-misses
1699054302.0281844,26418509,branches
1699054302.0281844,262537121,instructions
1699054302.0281844,2438992,branch-misses
1699054302.1362798,27751809,branches
1699054302.1362798,271577520,instructions
1699054302.1362798,984334,branch-misses
1699054302.244126,24524775,branches
1699054302.244126,270377618,instructions
1699054302.244126,536487,branch-misses
1699054302.3522131,30877368,branches
1699054302.3522131,296444162,instructions
1699054302.3522131,876714,branch-misses
1699054302.4601936,29620484,branches
1699054302.4601936,285875421,instructions
1699054302.4601936,1256887,branch-misses
1699054302.5682096,30112951,branches
1699054302.5682096,290128640,instructions
1699054302.5682096,936316,branch-misses
1699054302.6762316,29683216,branches
1699054302.6762316,284490067,instructions
1699054302.6762316,1066890,branch-misses
1699054302.784255,28234399,branches
1699054302.784255,269479224,instructions
1699054302.784255,872506,branch-misses
1699054302.8923388,26847526,branches
1699054302.8923388,252315893,instructions
1699054302.8923388,539675,branch-misses
1699054303.0003486,26808261,branches
1699054303.0003486,252113567,instructions
1699054303.0003486,536994,branch-misses
1699054303.108324,29642744,branches
1699054303.108324,264192604,instructions
1699054303.108324,2637458,branch-misses
1699054303.2162497,29693761,branches
1699054303.2162497,281773626,instructions
1699054303.2162497,910164,branch-misses
1699054303.3242686,23987706,branches
1699054303.3242686,245775030,instructions
1699054303.3242686,1813826,branch-misses
1699054303.4323232,28269769,branches
1699054303.4323232,275541436,instructions
1699054303.4323232,1541784,branch-misses
1699054303.5402112,25155495,branches
1699054303.5402112,267286537,instructions
1699054303.5402112,799559,branch-misses
1699054303.6482396,27587050,branches
1699054303.6482396,276884973,instructions
1699054303.6482396,664965,branch-misses
1699054303.7561772,30546582,branches
1699054303.7561772,295526580,instructions
1699054303.7561772,1016118,branch-misses
1699054303.8678315,30504399,branches
1699054303.8678315,293133015,instructions
1699054303.8678315,1316634,branch-misses
1699054303.9762566,29262781,branches
1699054303.9762566,281798508,instructions
1699054303.9762566,790389,branch-misses
1699054304.0842474,29063834,branches
1699054304.0842474,277607874,instructions
1699054304.0842474,1130407,branch-misses
1699054304.192257,27671551,branches
1699054304.192257,261646505,instructions
1699054304.192257,642653,branch-misses
1699054304.3003473,26752983,branches
1699054304.3003473,251514572,instructions
1699054304.3003473,535701,branch-misses
1699054304.4083529,26833021,branches
1699054304.4083529,250973261,instructions
1699054304.4083529,572842,branch-misses
1699054304.516275,31006716,branches
1699054304.516275,274455391,instructions
1699054304.516275,2745882,branch-misses
1699054304.6242456,28141817,branches
1699054304.6242456,273540301,instructions
1699054304.6242456,846380,branch-misses
1699054304.7323442,23709234,branches
1699054304.7323442,245108283,instructions
1699054304.7323442,2536247,branch-misses
1699054304.8402212,30024580,branches
1699054304.8402212,289951394,instructions
1699054304.8402212,1026674,branch-misses
1699054304.948227,23408627,branches
1699054304.948227,254071980,instructions
1699054304.948227,562164,branch-misses
1699054305.0562022,29592971,branches
1699054305.0562022,291983040,instructions
1699054305.0562022,762813,branch-misses
1699054305.164098,29933314,branches
1699054305.164098,289792743,instructions
1699054305.164098,1161763,branch-misses
1699054305.272114,29878728,branches
1699054305.272114,287420940,instructions
1699054305.272114,1073372,branch-misses
1699054305.3802698,30009696,branches
1699054305.3802698,288464416,instructions
1699054305.3802698,913497,branch-misses
1699054305.4918458,28100394,branches
1699054305.4918458,268263962,instructions
1699054305.4918458,1063460,branch-misses
1699054305.6026683,26465391,branches
1699054305.6026683,248631996,instructions
1699054305.6026683,534437,branch-misses
1699054305.7083604,26863807,branches
1699054305.7083604,252626386,instructions
1699054305.7083604,537740,branch-misses
1699054305.816349,27687987,branches
1699054305.816349,254651849,instructions
1699054305.816349,1515605,branch-misses
1699054305.9242485,30651101,branches
1699054305.9242485,280434250,instructions
1699054305.9242485,1861798,branch-misses
1699054306.0322778,24484015,branches
1699054306.0322778,258011754,instructions
1699054306.0322778,948814,branch-misses
1699054306.1404104,27842751,branches
1699054306.1404104,261198313,instructions
1699054306.1404104,2448033,branch-misses
1699054306.2482061,27658900,branches
1699054306.2482061,270518334,instructions
1699054306.2482061,968018,branch-misses
1699054306.3561654,24631017,branches
1699054306.3561654,271505620,instructions
1699054306.3561654,535998,branch-misses
1699054306.464188,30916994,branches
1699054306.464188,296679331,instructions
1699054306.464188,883652,branch-misses
1699054306.5720549,29555511,branches
1699054306.5720549,284962253,instructions
1699054306.5720549,1305707,branch-misses
1699054306.680088,30291850,branches
1699054306.680088,291801056,instructions
1699054306.680088,854930,branch-misses
1699054306.78826,29652470,branches
1699054306.78826,284135158,instructions
1699054306.78826,1084578,branch-misses
1699054306.8962424,28175923,branches
1699054306.8962424,268920009,instructions
1699054306.8962424,857442,branch-misses
1699054307.004325,25870546,branches
1699054307.004325,243059886,instructions
1699054307.004325,523583,branch-misses
1699054307.1162505,26601155,branches
1699054307.1162505,250081248,instructions
1699054307.1162505,535584,branch-misses
1699054307.2243404,29868324,branches
1699054307.2243404,266393336,instructions
1699054307.2243404,2691226,branch-misses
1699054307.3322792,29740691,branches
1699054307.3322792,282514732,instructions
1699054307.3322792,911277,branch-misses
1699054307.4403381,23397706,branches
1699054307.4403381,242315086,instructions
1699054307.4403381,1718628,branch-misses
1699054307.5483685,28945743,branches
1699054307.5483685,279624756,instructions
1699054307.5483685,1600845,branch-misses
1699054307.6562057,25170824,branches
1699054307.6562057,267352532,instructions
1699054307.6562057,813184,branch-misses
1699054307.7643056,27551399,branches
1699054307.7643056,276659731,instructions
1699054307.7643056,660826,branch-misses
1699054307.872186,30421926,branches
1699054307.872186,294471622,instructions
1699054307.872186,1040512,branch-misses
1699054307.9801042,29470721,branches
1699054307.9801042,284230011,instructions
1699054307.9801042,1226031,branch-misses
1699054308.0883212,30571445,branches
1699054308.0883212,293633385,instructions
1699054308.0883212,795143,branch-misses
1699054308.1962306,29368960,branches
1699054308.1962306,277346823,instructions
1699054308.1962306,1179747,branch-misses
1699054308.3042512,27415075,branches
1699054308.3042512,261767222,instructions
