time,counts,events
44.004467009,1734110,branch-misses
44.209731901,38504348,branches
44.209731901,345769509,instructions
44.209731901,1327256,branch-misses
44.411069565,58025447,branches
44.411069565,491346800,instructions
44.411069565,4985617,branch-misses
44.615707228,36818435,branches
44.615707228,310019837,instructions
44.615707228,3710133,branch-misses
44.819512878,27740148,branches
44.819512878,274617656,instructions
44.819512878,1980574,branch-misses
45.022378961,24897124,branches
45.022378961,264158780,instructions
45.022378961,1038578,branch-misses
45.22498682,32887528,branches
45.22498682,311310764,instructions
45.22498682,1522861,branch-misses
45.428832783,35288632,branches
45.428832783,322303647,instructions
45.428832783,1746021,branch-misses
45.631633451,31545782,branches
45.631633451,288928274,instructions
45.631633451,1290513,branch-misses
45.855736904,40760142,branches
45.855736904,367489593,instructions
45.855736904,1806444,branch-misses
46.068722466,38699064,branches
46.068722466,344045498,instructions
46.068722466,2587387,branch-misses
46.305339363,31025932,branches
46.305339363,286622104,instructions
46.305339363,1487574,branch-misses
46.513108134,28152574,branches
46.513108134,257961697,instructions
46.513108134,805764,branch-misses
46.720947218,27786418,branches
46.720947218,256520914,instructions
46.720947218,704952,branch-misses
46.928976251,28240591,branches
46.928976251,260428301,instructions
46.928976251,724963,branch-misses
47.145133487,29364443,branches
47.145133487,268160412,instructions
47.145133487,1113469,branch-misses
47.365011965,29611714,branches
47.365011965,267676110,instructions
47.365011965,1265280,branch-misses
47.581242324,34699131,branches
47.581242324,277735199,instructions
47.581242324,5025771,branch-misses
47.79667343,49206121,branches
47.79667343,474182739,instructions
47.79667343,2568516,branch-misses
48.006703167,38632864,branches
48.006703167,409559683,instructions
48.006703167,1298023,branch-misses
48.222581611,36845767,branches
48.222581611,345786213,instructions
48.222581611,1427840,branch-misses
48.432251094,39234291,branches
48.432251094,361456896,instructions
48.432251094,1652986,branch-misses
48.656532216,35592669,branches
48.656532216,328581742,instructions
48.656532216,1514597,branch-misses
48.871026106,35492215,branches
48.871026106,332784417,instructions
48.871026106,2501688,branch-misses
49.086447221,30869010,branches
49.086447221,275197773,instructions
49.086447221,1647303,branch-misses
49.304972245,28064495,branches
49.304972245,247804545,instructions
