time,counts,events
1699054935.3880572,142955099,instructions
1699054935.3880572,407062,branch-misses
1699054935.4920468,14423253,branches
1699054935.4920468,141419852,instructions
1699054935.4920468,571526,branch-misses
1699054935.5960498,1492484,branches
1699054935.5960498,14121576,instructions
1699054935.5960498,72360,branch-misses
1699054935.6964097,251190,branches
1699054935.6964097,1891836,instructions
1699054935.6964097,11761,branch-misses
1699054935.7968054,245793,branches
1699054935.7968054,1850896,instructions
1699054935.7968054,10878,branch-misses
1699054935.897167,9742195,branches
1699054935.897167,93804488,instructions
1699054935.897167,613695,branch-misses
1699054936.0000937,14604107,branches
1699054936.0000937,139238634,instructions
1699054936.0000937,380841,branch-misses
1699054936.1042695,14758447,branches
1699054936.1042695,138866626,instructions
1699054936.1042695,294201,branch-misses
1699054936.208337,13424061,branches
1699054936.208337,126157932,instructions
1699054936.208337,267932,branch-misses
1699054936.312373,14123134,branches
1699054936.312373,132762410,instructions
1699054936.312373,282372,branch-misses
1699054936.4162753,14767569,branches
1699054936.4162753,138842619,instructions
1699054936.4162753,298291,branch-misses
1699054936.5202725,14910310,branches
1699054936.5202725,125963325,instructions
1699054936.5202725,2456043,branch-misses
1699054936.624208,14184685,branches
1699054936.624208,136496273,instructions
1699054936.624208,596259,branch-misses
1699054936.728149,7467739,branches
1699054936.728149,101465766,instructions
1699054936.728149,82731,branch-misses
1699054936.8322964,1106734,branches
1699054936.8322964,15611487,instructions
1699054936.8322964,26658,branch-misses
1699054936.9327292,246962,branches
1699054936.9327292,1859173,instructions
1699054936.9327292,11159,branch-misses
1699054937.033122,8270378,branches
1699054937.033122,82349192,instructions
1699054937.033122,168399,branch-misses
1699054937.1395674,14915788,branches
1699054937.1395674,142608875,instructions
1699054937.1395674,429501,branch-misses
1699054937.2401762,14907193,branches
1699054937.2401762,142504250,instructions
1699054937.2401762,422662,branch-misses
1699054937.3440878,14786331,branches
1699054937.3440878,143663083,instructions
1699054937.3440878,401073,branch-misses
1699054937.448114,13602362,branches
1699054937.448114,130695138,instructions
1699054937.448114,854620,branch-misses
1699054937.5521379,14162976,branches
1699054937.5521379,137232261,instructions
1699054937.5521379,441776,branch-misses
1699054937.6562955,14747041,branches
1699054937.6562955,138719791,instructions
1699054937.6562955,295777,branch-misses
1699054937.7602677,13367505,branches
1699054937.7602677,125618481,instructions
1699054937.7602677,268553,branch-misses
1699054937.8647723,13892039,branches
1699054937.8647723,130564111,instructions
1699054937.8647723,278774,branch-misses
1699054937.9682882,14755974,branches
1699054937.9682882,138766308,instructions
1699054937.9682882,298149,branch-misses
1699054938.0722456,15189045,branches
1699054938.0722456,128380054,instructions
1699054938.0722456,2369951,branch-misses
1699054938.1762109,14013487,branches
1699054938.1762109,134310660,instructions
1699054938.1762109,580767,branch-misses
1699054938.2801695,8540526,branches
1699054938.2801695,108134326,instructions
1699054938.2801695,184687,branch-misses
1699054938.3841252,248213,branches
1699054938.3841252,1867707,instructions
1699054938.3841252,11147,branch-misses
1699054938.484536,248018,branches
1699054938.484536,1867199,instructions
1699054938.484536,10864,branch-misses
1699054938.584896,246299,branches
1699054938.584896,1854270,instructions
1699054938.584896,10228,branch-misses
1699054938.685333,8609705,branches
1699054938.685333,95025642,instructions
